,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,dmd_alpha,dmd_settings,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
43,2,23.0,1,1,2,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag16_texturebg_moveX_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig16_texturebg_moveX_amp4.0_Large_alpha2_dynamic.mp4,0.8404802777777778,0.8405562222222221,0.8472211222222221,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig16_texturebg_moveX_amp4.0_Large.mp4,24.223432666666668,24.248886688888888,22.773394211111114,0.7134824972222221,0.7144747707037036,0.7029195795925927,,./from_DMD/large_motion_halfmag/v16_fromDMDhalfmag_s1_b1_w23_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v16_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.8256507333333333,0.825639411111111,0.8317900666666668,1,16,47.431648055555556,47.72286787777777,42.9747549888889
44,2,23.0,1,4,2,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag17_texturemovebg_moveX_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig17_texturemovebg_moveX_amp4.0_Large_alpha2_dynamic.mp4,0.8314949555555556,0.8322297888888888,0.8486822222222222,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig17_texturemovebg_moveX_amp4.0_Large.mp4,24.894261788888883,24.987719955555555,25.757383511111108,0.6238282697777778,0.6333204406666667,0.6639233984444445,,./from_DMD/large_motion_halfmag/v17_fromDMDhalfmag_s4_b1_w23_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v17_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7877467777777779,0.7882101444444446,0.810765877777778,1,17,25.2243076,27.952138866666665,33.232209533333325
45,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag18_plainbg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig18_plainbg_moveXY_amp1.0_Large_alpha8_dynamic.mp4,0.7411449333333332,0.7463868111111112,0.765914888888889,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig18_plainbg_moveXY_amp1.0_Large.mp4,19.926338933333334,20.09842747777778,21.067549966666665,0.5119689641481481,0.513213105962963,0.5337724801851852,,./from_DMD/large_motion_halfmag/v18_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v18_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7929109444444445,0.7921936555555555,0.8085139000000001,1,18,0.18510146666666666,0.10588512222222222,2.6888651666666665
46,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag19_texturebg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig19_texturebg_moveXY_amp1.0_Large_alpha8_dynamic.mp4,0.6113696444444444,0.6186755777777778,0.6765890777777778,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig19_texturebg_moveXY_amp1.0_Large.mp4,22.833162599999998,22.915038622222223,24.421565633333326,0.4574348181481482,0.4615851833333333,0.5079431178518519,,./from_DMD/large_motion_halfmag/v19_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v19_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6113827111111111,0.6181405222222222,0.6701087888888888,1,19,14.955209888888893,14.793945000000003,17.713148688888886
47,2,7.0,1,1,8,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag20_texturemovebg_moveXY_amp1.0_alpha16_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig20_texturemovebg_moveXY_amp1.0_Large_alpha8_dynamic.mp4,0.6137744777777777,0.6202321222222222,0.6715873666666666,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig20_texturemovebg_moveXY_amp1.0_Large.mp4,21.083636755555556,21.191694577777774,22.762240544444442,0.4233211854814815,0.42529208237037036,0.4557900385185185,,./from_DMD/large_motion_halfmag/v20_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v20_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6509066777777778,0.6517134888888888,0.684766411111111,1,20,0.5282400888888888,0.39306359999999996,1.1016337777777778
48,2,7.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag21_plainbg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig21_plainbg_moveXY_amp2.0_Large_alpha4_dynamic.mp4,0.6401877333333333,0.6445751888888889,0.6615535666666666,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig21_plainbg_moveXY_amp2.0_Large.mp4,21.812905744444443,21.862972055555556,22.39225866666667,0.43437560666666664,0.4367696294074073,0.44548611896296303,,./from_DMD/large_motion_halfmag/v21_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v21_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6409621777777778,0.6431770111111111,0.6559821222222223,1,21,2.197690888888889,2.2556688222222223,1.8922668
49,2,15.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag22_texturebg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig22_texturebg_moveXY_amp2.0_Large_alpha4_dynamic.mp4,0.6262446333333332,0.6262446333333332,0.6194329555555556,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig22_texturebg_moveXY_amp2.0_Large.mp4,18.000604522222222,18.000604522222222,17.7472341,0.4794667708148148,0.4794667708148148,0.4579343717777778,,./from_DMD/large_motion_halfmag/v22_fromDMDhalfmag_s1_b1_w15_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v22_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6352354333333333,0.6352354333333333,0.6182952666666668,1,22,17.69202457777778,17.69202457777778,13.60748931111111
50,2,7.0,1,1,4,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag23_texturemovebg_moveXY_amp2.0_alpha8_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig23_texturemovebg_moveXY_amp2.0_Large_alpha4_dynamic.mp4,0.6222410888888888,0.6294902222222223,0.6828095777777778,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig23_texturemovebg_moveXY_amp2.0_Large.mp4,19.913194311111113,20.124062955555555,20.97542403333333,0.4140525578888888,0.4218608326296296,0.4678840798518518,,./from_DMD/large_motion_halfmag/v23_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v23_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.572388011111111,0.5756393555555555,0.637949,1,23,4.752857366666666,6.045292011111111,8.289366177777776
51,2,15.0,1,4,2,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag24_plainbg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig24_plainbg_moveXY_amp4.0_Large_alpha2_dynamic.mp4,0.6430991444444445,0.6441677444444445,0.6414444999999999,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig24_plainbg_moveXY_amp4.0_Large.mp4,23.913211666666665,23.938774644444447,23.901946011111107,0.43073484314814814,0.4317753001111111,0.43000554025925924,,./from_DMD/large_motion_halfmag/v24_fromDMDhalfmag_s4_b1_w15_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v24_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.6245683777777779,0.6255623666666666,0.6233732333333334,1,24,2.4537007222222225,2.5595789222222223,2.519888744444444
52,2,23.0,1,1,2,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag25_texturebg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig25_texturebg_moveXY_amp4.0_Large_alpha2_dynamic.mp4,0.7432976000000001,0.7431747666666666,0.7432979,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig25_texturebg_moveXY_amp4.0_Large.mp4,20.232499188888887,20.24320921111111,20.243798933333334,0.490639879,0.49064750592592593,0.4906480127037037,,./from_DMD/large_motion_halfmag/v25_fromDMDhalfmag_s1_b1_w23_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v25_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.7206585888888889,0.7206588111111111,0.7193320333333333,1,25,0.7963448111111112,0.8108939999999999,0.9314104777777777
53,2,7.0,1,1,2,halfmag,../momag-database/resultVideos/moveHalfLarge_downsize_4/mag26_texturemovebg_moveXY_amp4.0_alpha4_Large.mp4,../data/deepmag/momag-database/large_motion_halfmag/orig26_texturemovebg_moveXY_amp4.0_Large_alpha2_dynamic.mp4,0.5711621111111111,0.5718243999999999,0.5738072666666667,../momag-database/resultVideos/moveHalfLarge_downsize_4/orig26_texturemovebg_moveXY_amp4.0_Large.mp4,20.140034177777782,20.1430558,20.23492986666667,0.3745067664074074,0.3748948622222222,0.3762698397407407,,./from_DMD/large_motion_halfmag/v26_fromDMDhalfmag_s1_b1_w7_hm_BEST.mp4,./from_DMD/large_motion_halfmag/v26_fromDMDhalfmag_s1_b1_w15_hm_DEFAULT.mp4,0.5368125111111112,0.5372712333333333,0.5401255888888888,1,26,1.5545677,1.5588953333333333,1.4876663666666667
