,alpha_2,best_OFwinsize,best_bilatfil_size,best_scale,gt_file,mag_file,ms_ssim,ms_ssim_best,ms_ssim_mag,orig_file,pb_alpha,pb_settings,psnr,psnr_best,psnr_mag,score,score_best,score_mag,scorebest_OFwinsize,sfm_best_file,sfm_default_file,ssim,ssim_best,ssim_mag,status,video_num,vmaf,vmaf_best,vmaf_mag
0,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag0_plainbg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig0_plainbg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8791808111111111,0.9342341,0.8784079111111112,../momag-database/resultVideos/moveOnly2_downsize_4/orig0_plainbg_moveY_amp0.1.mp4,160,,29.361739466666666,31.010778922222222,28.204459111111117,0.6763791792962962,0.7718467897037037,0.6130000419259259,,./from_PB/small_motion/v0_fromPB_s8_b1_w23_BEST.mp4,./from_PB/small_motion/v0_fromPB_s1_b1_w15_DEFAULT.mp4,0.8257979,0.8933605777777779,0.823048111111111,1,0,32.41588267777777,48.79456913333333,13.754410355555555
1,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag1_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig1_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9158848666666668,0.9298077222222222,0.926950388888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig1_texturebg_moveY_amp0.1.mp4,160,,29.23897281111111,29.610266588888894,28.902034600000004,0.7632315411851853,0.7853009143333334,0.7273806088148148,,./from_PB/small_motion/v1_fromPB_s2_b1_w23_BEST.mp4,./from_PB/small_motion/v1_fromPB_s1_b1_w15_DEFAULT.mp4,0.8870505444444445,0.8983567555555556,0.8988564333333332,1,1,48.67592124444445,52.77382652222222,35.63350042222222
2,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag2_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig2_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8954417111111113,0.9142163777777778,0.9161676666666666,../momag-database/resultVideos/moveOnly2_downsize_4/orig2_texturebg_moveY_amp0.1.mp4,160,,30.077095099999998,29.79595351111111,29.159580166666668,0.7728781674074074,0.7919281372962962,0.7595673912222223,,./from_PB/small_motion/v2_fromPB_s2_b1_w23_BEST.mp4,./from_PB/small_motion/v2_fromPB_s1_b1_w15_DEFAULT.mp4,0.8699918444444443,0.8854815111111112,0.8893391777777778,1,2,55.32009466666667,57.608652299999996,47.31953292222222
3,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag3_plainbg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig3_plainbg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8597883555555557,0.9047082333333331,0.8804298333333334,../momag-database/resultVideos/moveOnly2_downsize_4/orig3_plainbg_moveY_amp0.2.mp4,80,,28.909520877777776,29.81077494444444,28.71144256666667,0.6215913964074075,0.6816986966296296,0.5968291727407408,,./from_PB/small_motion/v3_fromPB_s8_b1_w23_BEST.mp4,./from_PB/small_motion/v3_fromPB_s1_b1_w15_DEFAULT.mp4,0.8043464111111113,0.8471853555555556,0.8305350888888887,1,3,20.063942255555553,29.320250100000006,7.9522596000000005
4,1,15.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag4_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig4_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9306213999999998,0.9306213999999998,0.9354870777777778,../momag-database/resultVideos/moveOnly2_downsize_4/orig4_texturebg_moveY_amp0.2.mp4,80,,28.40139496666667,28.40139496666667,24.977671277777777,0.8763543595185185,0.8763543595185185,0.8548550894444444,,./from_PB/small_motion/v4_fromPB_s1_b1_w15_BEST.mp4,./from_PB/small_motion/v4_fromPB_s1_b1_w15_DEFAULT.mp4,0.9097257111111111,0.9097257111111111,0.9140296555555554,1,4,78.87159674444443,78.87159674444443,71.5048535
5,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag5_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig5_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9132963222222222,0.9170942333333334,0.8657486777777776,../momag-database/resultVideos/moveOnly2_downsize_4/orig5_texturebg_moveY_amp0.2.mp4,80,,22.150113944444442,22.5786702,22.35036453333333,0.698267503074074,0.7112834923333334,0.5923033761851852,,./from_PB/small_motion/v5_fromPB_s1_b1_w23_BEST.mp4,./from_PB/small_motion/v5_fromPB_s1_b1_w15_DEFAULT.mp4,0.8706038666666666,0.8748095555555556,0.8409965333333336,1,5,31.090232033333333,34.194668811111114,7.016491744444444
6,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag6_plainbg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig6_plainbg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8598771444444444,0.9194696888888889,0.8627567666666667,../momag-database/resultVideos/moveOnly2_downsize_4/orig6_plainbg_moveY_amp0.4.mp4,40,,27.356343755555553,29.8533588,27.170257022222223,0.651905269037037,0.7536203380740741,0.604810282,,./from_PB/small_motion/v6_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v6_fromPB_s1_b1_w15_DEFAULT.mp4,0.8132082222222222,0.8858799222222221,0.8025531777777777,1,6,28.263044044444445,45.551140311111105,14.912090155555557
7,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag7_texturebg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig7_texturebg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7808005222222224,0.7908917333333335,0.8091568222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig7_texturebg_moveY_amp0.4.mp4,40,,26.196839,26.039300066666666,25.21009574444444,0.6284092776296297,0.6298637086666667,0.6271300587777778,,./from_PB/small_motion/v7_fromPB_s2_b1_w15_BEST.mp4,./from_PB/small_motion/v7_fromPB_s1_b1_w15_DEFAULT.mp4,0.7267525222222222,0.7304626444444444,0.7562060444444444,1,7,37.76747884444445,36.82367482222222,31.60273096666667
8,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag8_texturebg_moveY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig8_texturebg_moveY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9090932777777779,0.9089779555555555,0.9034255555555555,../momag-database/resultVideos/moveOnly2_downsize_4/orig8_texturebg_moveY_amp0.4.mp4,40,,27.440227255555556,27.40656298888889,25.558912622222223,0.8051973506666666,0.8064224436296296,0.7633425921851852,,./from_PB/small_motion/v8_fromPB_s1_b1_w23_BEST.mp4,./from_PB/small_motion/v8_fromPB_s1_b1_w15_DEFAULT.mp4,0.8489329555555555,0.8499657,0.8436061666666667,1,8,65.75658186666668,66.03236753333333,54.29960543333333
9,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag9_plainbg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig9_plainbg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9019132666666667,0.9316866111111111,0.8966253888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig9_plainbg_moveX_amp0.1.mp4,160,,27.988804222222225,29.53536642222222,28.327501344444443,0.658742491,0.730299419074074,0.6110906002222222,,./from_PB/small_motion/v9_fromPB_s8_b1_w23_BEST.mp4,./from_PB/small_motion/v9_fromPB_s1_b1_w15_DEFAULT.mp4,0.8689529000000001,0.9004855777777776,0.8658512,1,9,20.536130633333332,35.872606833333336,7.079521177777777
10,1,23.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag10_texturebg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig10_texturebg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8233001222222224,0.8293246666666666,0.8115401222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig10_texturebg_moveX_amp0.1.mp4,160,,24.78417138888889,24.91544976666667,24.042378744444445,0.6696564686666667,0.6785231516296295,0.6179302936296296,,./from_PB/small_motion/v10_fromPB_s1_b1_w23_BEST.mp4,./from_PB/small_motion/v10_fromPB_s1_b1_w15_DEFAULT.mp4,0.7436794777777778,0.7513276444444442,0.7417677222222222,1,10,44.1989806,45.49171437777778,30.04830364444445
11,1,15.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag11_texturebg_moveX_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig11_texturebg_moveX_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8207700999999998,0.8437419666666666,0.8231145888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig11_texturebg_moveX_amp0.1.mp4,160,,24.25739723333334,24.86658982222223,24.235784022222223,0.610837270074074,0.6487229583703703,0.5741165389259258,,./from_PB/small_motion/v11_fromPB_s4_b1_w15_BEST.mp4,./from_PB/small_motion/v11_fromPB_s1_b1_w15_DEFAULT.mp4,0.7560754111111109,0.781825411111111,0.755208811111111,1,11,25.566629911111107,32.06014973333333,14.402621677777779
12,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag12_plainbg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig12_plainbg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8404631888888889,0.8805244555555555,0.8664341333333334,../momag-database/resultVideos/moveOnly2_downsize_4/orig12_plainbg_moveX_amp0.2.mp4,80,,28.320603044444443,29.62901482222222,28.532156277777776,0.6084157332592594,0.6595283335555555,0.5972673792222222,,./from_PB/small_motion/v12_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v12_fromPB_s1_b1_w15_DEFAULT.mp4,0.7859368888888889,0.8279075777777777,0.8158638999999999,1,12,19.8847122,27.015296733333333,10.950410433333333
13,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag13_texturebg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig13_texturebg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7400327777777779,0.7510386777777779,0.758198322222222,../momag-database/resultVideos/moveOnly2_downsize_4/orig13_texturebg_moveX_amp0.2.mp4,80,,23.410780288888887,23.70986564444444,23.605907311111114,0.5273395723333334,0.5431333948148148,0.5164053772592593,,./from_PB/small_motion/v13_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v13_fromPB_s1_b1_w15_DEFAULT.mp4,0.6699756111111111,0.6727053222222222,0.6870247333333334,1,13,17.201032811111112,20.565618444444443,10.399307622222222
14,1,7.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag14_texturebg_moveX_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig14_texturebg_moveX_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7352594555555557,0.7437349666666667,0.7626193444444443,../momag-database/resultVideos/moveOnly2_downsize_4/orig14_texturebg_moveX_amp0.2.mp4,80,,26.19539538888889,26.214468611111116,26.564778799999996,0.5474929680370372,0.5508435593703704,0.5526666668148148,,./from_PB/small_motion/v14_fromPB_s2_b1_w7_BEST.mp4,./from_PB/small_motion/v14_fromPB_s1_b1_w15_DEFAULT.mp4,0.6740826111111111,0.6795410888888889,0.7020580111111111,1,14,23.313683744444447,22.92546225555555,19.332264488888892
15,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag15_plainbg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig15_plainbg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.919722088888889,0.9738089777777778,0.9597230222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig15_plainbg_moveX_amp0.4.mp4,40,,32.3648453,36.5068859,32.79012295555555,0.713031439148148,0.8395560960370371,0.7206220893703704,,./from_PB/small_motion/v15_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v15_fromPB_s1_b1_w15_DEFAULT.mp4,0.9115967888888887,0.9597144666666668,0.9441141222222222,1,15,30.777543966666663,58.51448436666667,25.802912366666668
16,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag16_texturebg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig16_texturebg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9038652222222224,0.9138463888888888,0.9162369777777779,../momag-database/resultVideos/moveOnly2_downsize_4/orig16_texturebg_moveX_amp0.4.mp4,40,,27.20367268888889,27.328305988888886,26.619663066666664,0.7332877748148148,0.7437132005185184,0.7105254780740742,,./from_PB/small_motion/v16_fromPB_s2_b1_w15_BEST.mp4,./from_PB/small_motion/v16_fromPB_s1_b1_w15_DEFAULT.mp4,0.8727977555555555,0.8803554222222222,0.8839598777777777,1,16,42.32003466666667,43.69377904444445,33.13795786666667
17,1,15.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag17_texturebg_moveX_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig17_texturebg_moveX_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8955640666666665,0.903663611111111,0.9124940000000001,../momag-database/resultVideos/moveOnly2_downsize_4/orig17_texturebg_moveX_amp0.4.mp4,40,,28.09809594444444,27.692365466666665,26.413822799999995,0.7417680148148147,0.744671748925926,0.7211343541111112,,./from_PB/small_motion/v17_fromPB_s2_b1_w15_BEST.mp4,./from_PB/small_motion/v17_fromPB_s1_b1_w15_DEFAULT.mp4,0.8449384999999998,0.8494835111111112,0.8638678111111111,1,17,48.48014777777777,48.08681245555556,38.70412512222222
18,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag18_plainbg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig18_plainbg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8529219444444445,0.8912376,0.8772785888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig18_plainbg_moveXY_amp0.1.mp4,160,,25.119586555555557,26.72848591111111,25.744837955555553,0.6061034916296296,0.6529425508148149,0.5949510572592593,,./from_PB/small_motion/v18_fromPB_s8_b1_w23_BEST.mp4,./from_PB/small_motion/v18_fromPB_s1_b1_w15_DEFAULT.mp4,0.8367821777777776,0.8672286111111112,0.8496662777777779,1,18,12.860635266666668,20.036144133333334,5.790830511111111
19,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag19_texturebg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig19_texturebg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7767981111111112,0.8195021,0.7679683222222223,../momag-database/resultVideos/moveOnly2_downsize_4/orig19_texturebg_moveXY_amp0.1.mp4,160,,26.13376397777778,26.864456288888885,26.241950322222223,0.6072430953703704,0.6492502647407408,0.5484931051851852,,./from_PB/small_motion/v19_fromPB_s2_b1_w23_BEST.mp4,./from_PB/small_motion/v19_fromPB_s1_b1_w15_DEFAULT.mp4,0.7026662333333333,0.7440543555555558,0.6981763,1,19,34.22649416666666,38.419433866666665,17.93346933333333
20,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag20_texturebg_moveXY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig20_texturebg_moveXY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7556471555555555,0.8296859222222221,0.7911645111111112,../momag-database/resultVideos/moveOnly2_downsize_4/orig20_texturebg_moveXY_amp0.1.mp4,160,,24.70422455555556,25.58622624444444,25.357483466666665,0.524748039,0.5972970667407408,0.5112710018148149,,./from_PB/small_motion/v20_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v20_fromPB_s1_b1_w15_DEFAULT.mp4,0.6890528222222221,0.7455355000000002,0.7290970444444447,1,20,12.954413922222223,21.6669778,1.3551449888888891
21,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag21_plainbg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig21_plainbg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7334685666666666,0.7694958999999999,0.7725107111111111,../momag-database/resultVideos/moveOnly2_downsize_4/orig21_plainbg_moveXY_amp0.2.mp4,80,,22.796133144444447,23.676258277777773,23.673215911111114,0.502218268962963,0.5372301347777778,0.5079037465925926,,./from_PB/small_motion/v21_fromPB_s8_b1_w23_BEST.mp4,./from_PB/small_motion/v21_fromPB_s1_b1_w15_DEFAULT.mp4,0.6722150333333333,0.7023063333333334,0.7099933111111111,1,21,10.09712068888889,13.988817100000004,4.1207217555555555
22,1,15.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag22_texturebg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig22_texturebg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7302224222222223,0.7705559888888889,0.7349076222222222,../momag-database/resultVideos/moveOnly2_downsize_4/orig22_texturebg_moveXY_amp0.2.mp4,80,,20.59586291111111,21.471998555555558,21.2705187,0.5535915218518519,0.5910023298888889,0.526174455037037,,./from_PB/small_motion/v22_fromPB_s4_b1_w15_BEST.mp4,./from_PB/small_motion/v22_fromPB_s1_b1_w15_DEFAULT.mp4,0.6577917555555555,0.7041060222222223,0.6539381222222223,1,22,27.27603877777778,29.834497855555558,18.96776206666667
23,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag23_texturebg_moveXY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig23_texturebg_moveXY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.821971322222222,0.8646311111111111,0.8469434888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig23_texturebg_moveXY_amp0.2.mp4,80,,26.105957877777783,27.464771933333335,26.627137677777775,0.6090607225185184,0.6642490764814816,0.5821659881111111,,./from_PB/small_motion/v23_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v23_fromPB_s1_b1_w15_DEFAULT.mp4,0.7761707333333332,0.8145303444444445,0.8053009222222222,1,23,22.904011199999992,31.358577388888893,9.425355322222222
24,1,23.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag24_plainbg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig24_plainbg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.7722945444444446,0.9008583777777779,0.8267973888888888,../momag-database/resultVideos/moveOnly2_downsize_4/orig24_plainbg_moveXY_amp0.4.mp4,40,,26.31836528888889,29.644180011111114,27.207034366666665,0.5608745425555556,0.7079643016296298,0.5571133385185184,,./from_PB/small_motion/v24_fromPB_s4_b1_w23_BEST.mp4,./from_PB/small_motion/v24_fromPB_s1_b1_w15_DEFAULT.mp4,0.7140810888888889,0.8527648111111111,0.7605491888888888,1,24,19.624799433333337,37.0269716,8.399343777777778
25,1,7.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag25_texturebg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig25_texturebg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.6752532666666667,0.6806969,0.7009691888888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig25_texturebg_moveXY_amp0.4.mp4,40,,19.06042403333333,19.0823521,20.44567938888889,0.4668048811851852,0.4693979997037037,0.471182875,,./from_PB/small_motion/v25_fromPB_s1_b1_w7_BEST.mp4,./from_PB/small_motion/v25_fromPB_s1_b1_w15_DEFAULT.mp4,0.5954784999999999,0.6063028666666667,0.6409895222222222,1,25,12.96828768888889,12.119423244444445,7.1589913888888885
26,1,7.0,1,4,../momag-database/resultVideos/moveOnly2_downsize_4/mag26_texturebg_moveXY_amp0.4_alpha40.mp4,../data/PhaseBasedResults/momag-database/small_motion/orig26_texturebg_moveXY_amp0.4-FIRWindowBP-band1.00-14.00-sr30-alpha40-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.6360050222222222,0.6605415444444445,0.6729978555555556,../momag-database/resultVideos/moveOnly2_downsize_4/orig26_texturebg_moveXY_amp0.4.mp4,40,,20.15349056666667,20.360872688888886,21.309128644444442,0.426949219,0.44700444103703707,0.4302817058148148,,./from_PB/small_motion/v26_fromPB_s4_b1_w7_BEST.mp4,./from_PB/small_motion/v26_fromPB_s1_b1_w15_DEFAULT.mp4,0.5288111444444444,0.5444492777777779,0.5733869444444444,1,26,11.603149033333334,13.602250088888892,4.446031744444444
27,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag0_plainbg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig0_plainbg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8791808111111111,0.9342341,0.8784079111111112,../momag-database/resultVideos/moveOnly2_downsize_4/orig0_plainbg_moveY_amp0.1.mp4,160,_quarter,29.361739466666666,31.010778922222222,28.204459111111117,0.6763791792962962,0.7718467897037037,0.6130000419259259,,./from_PB/small_motion_quarter/v0_fromPB_quarter_s8_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v0_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8257979,0.8933605777777779,0.823048111111111,1,0,32.41588267777777,48.79456913333333,13.754410355555555
28,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag1_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig1_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9158848666666668,0.9298077222222222,0.926950388888889,../momag-database/resultVideos/moveOnly2_downsize_4/orig1_texturebg_moveY_amp0.1.mp4,160,_quarter,29.23897281111111,29.610266588888894,28.902034600000004,0.7632315411851853,0.7853009143333334,0.7273806088148148,,./from_PB/small_motion_quarter/v1_fromPB_quarter_s2_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v1_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8870505444444445,0.8983567555555556,0.8988564333333332,1,1,48.67592124444445,52.77382652222222,35.63350042222222
29,1,23.0,1,2,../momag-database/resultVideos/moveOnly2_downsize_4/mag2_texturebg_moveY_amp0.1_alpha160.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig2_texturebg_moveY_amp0.1-FIRWindowBP-band1.00-14.00-sr30-alpha160-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8954417111111113,0.9142163777777778,0.9161676666666666,../momag-database/resultVideos/moveOnly2_downsize_4/orig2_texturebg_moveY_amp0.1.mp4,160,_quarter,30.077095099999998,29.79595351111111,29.159580166666668,0.7728781674074074,0.7919281372962962,0.7595673912222223,,./from_PB/small_motion_quarter/v2_fromPB_quarter_s2_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v2_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8699918444444443,0.8854815111111112,0.8893391777777778,1,2,55.32009466666667,57.608652299999996,47.31953292222222
30,1,23.0,1,8,../momag-database/resultVideos/moveOnly2_downsize_4/mag3_plainbg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig3_plainbg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.8597883555555557,0.9047082333333331,0.8804298333333334,../momag-database/resultVideos/moveOnly2_downsize_4/orig3_plainbg_moveY_amp0.2.mp4,80,_quarter,28.909520877777776,29.81077494444444,28.71144256666667,0.6215913964074075,0.6816986966296296,0.5968291727407408,,./from_PB/small_motion_quarter/v3_fromPB_quarter_s8_b1_w23_BEST.mp4,./from_PB/small_motion_quarter/v3_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.8043464111111113,0.8471853555555556,0.8305350888888887,1,3,20.063942255555553,29.320250100000006,7.9522596000000005
31,1,15.0,1,1,../momag-database/resultVideos/moveOnly2_downsize_4/mag4_texturebg_moveY_amp0.2_alpha80.mp4,../data/PhaseBasedResults/momag-database/small_motion_quarter/orig4_texturebg_moveY_amp0.2-FIRWindowBP-band1.00-14.00-sr30-alpha80-mp0-sigma0-scale1.00-frames1-90-octave.avi,0.9306213999999998,0.9306213999999998,0.9354870777777778,../momag-database/resultVideos/moveOnly2_downsize_4/orig4_texturebg_moveY_amp0.2.mp4,80,_quarter,28.40139496666667,28.40139496666667,24.977671277777777,0.8763543595185185,0.8763543595185185,0.8548550894444444,,./from_PB/small_motion_quarter/v4_fromPB_quarter_s1_b1_w15_BEST.mp4,./from_PB/small_motion_quarter/v4_fromPB_quarter_s1_b1_w15_DEFAULT.mp4,0.9097257111111111,0.9097257111111111,0.9140296555555554,1,4,78.87159674444443,78.87159674444443,71.5048535
